x,pred_mean,pred_lo_2.5,pred_hi_97.5,xvar,ycol,sec,subgroup,n_sample,plot_mode,n_boot_ok
33.0,68.43608707600828,68.11892934738378,68.75863981680939,FiO2_new,rSO2_Ch2,1,Age_more_70,10000,slice_median,0
33.374301675977655,68.45698646886854,68.1418494561664,68.7780630073973,FiO2_new,rSO2_Ch2,1,Age_more_70,10000,slice_median,0
33.74860335195531,68.47788810273691,68.16477315361165,68.79748969762335,FiO2_new,rSO2_Ch2,1,Age_more_70,10000,slice_median,0
34.12290502793296,68.49879216373856,68.18770070461943,68.81692021220645,FiO2_new,rSO2_Ch2,1,Age_more_70,10000,slice_median,0
34.497206703910614,68.51969883799865,68.21063237408966,68.83635487586548,FiO2_new,rSO2_Ch2,1,Age_more_70,10000,slice_median,0
34.87150837988827,68.54060831164217,68.2329675797758,68.85579401331931,FiO2_new,rSO2_Ch2,1,Age_more_70,10000,slice_median,0
35.245810055865924,68.56152077079454,68.25650912801704,68.87523794928683,FiO2_new,rSO2_Ch2,1,Age_more_70,10000,slice_median,0
35.62011173184358,68.58243640158072,68.27945474227401,68.89468700848688,FiO2_new,rSO2_Ch2,1,Age_more_70,10000,slice_median,0
35.99441340782123,68.60335539012587,68.30240553459305,68.91414151563838,FiO2_new,rSO2_Ch2,1,Age_more_70,10000,slice_median,0
36.36871508379888,68.6242779225553,68.32536176987406,68.93360179546018,FiO2_new,rSO2_Ch2,1,Age_more_70,10000,slice_median,0
36.74301675977654,68.64520418499397,68.34832371301694,68.95306817267115,FiO2_new,rSO2_Ch2,1,Age_more_70,10000,slice_median,0
37.11731843575419,68.66613436356712,68.37129162892161,68.9725409719902,FiO2_new,rSO2_Ch2,1,Age_more_70,10000,slice_median,0
37.49162011173184,68.68706864439996,68.39426578248796,68.99202051813617,FiO2_new,rSO2_Ch2,1,Age_more_70,10000,slice_median,0
37.865921787709496,68.70800721361753,68.4172464386159,69.01150713582797,FiO2_new,rSO2_Ch2,1,Age_more_70,10000,slice_median,0
