plot_mode,subgroup,ycol,xvar,sec,n_sample,n_boot_ok,x,y,y_lo,y_hi,x_lim_lo,x_lim_hi,y_lim_lo,y_lim_hi
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,21,67.98541814697403,66.59294101587841,69.15522581826403,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,21.156424581005588,67.91058366071687,66.69773766724522,68.94734903041655,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,21.312849162011172,67.84991935104274,66.80182881666744,68.81397563553304,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,21.46927374301676,67.80275594354426,66.84723366307934,68.68485547200352,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,21.625698324022345,67.76842416381413,66.87657605248603,68.63391964104379,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,21.782122905027933,67.74625473744503,66.88849556108995,68.55734744383034,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,21.93854748603352,67.73557839002969,66.89448257707798,68.49593212714682,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,22.094972067039105,67.73572584716072,66.91458354956686,68.41687558747289,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,22.251396648044693,67.74602783443096,66.93592401475,68.47310321347625,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,22.40782122905028,67.76581507743285,66.99318096149389,68.47217855552671,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,22.564245810055866,67.79441830175926,67.01914882220682,68.47886951391396,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,22.720670391061457,67.83116823300284,67.02829385401809,68.49998156273894,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,22.87709497206704,67.8753955967562,67.06298926711614,68.56118041062317,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,23.033519553072622,67.92643111861221,67.13996443205092,68.6197967030501,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,23.18994413407821,67.98360552416328,67.22608962390974,68.67173009849373,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,23.3463687150838,68.0462495390023,67.3179937311829,68.7178716576176,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,23.502793296089383,68.1136938887219,67.40412941622478,68.75911244108534,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,23.65921787709497,68.18526929891478,67.4971765241061,68.7963435095605,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,23.81564245810056,68.26030649517358,67.59597438956916,68.84211612012314,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,23.972067039106147,68.33813620309107,67.69936234735633,68.91242280798826,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,24.12849162011173,68.41808914825978,67.80617973220987,69.00090130704325,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,24.28491620111732,68.49949605627256,67.91526587887219,69.0819392582074,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,24.441340782122904,68.58168765272198,68.02546012208558,69.13638057658088,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,24.59776536312849,68.66399466320088,68.13560179659234,69.19063405820806,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,24.75418994413408,68.74574781330172,68.23731570693079,69.26452023410506,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,24.910614525139664,68.82627790438507,68.31013062469727,69.33649218452906,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,25.067039106145252,68.90493052552202,68.38970291772435,69.41758128637304,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,25.22346368715084,68.98140490459353,68.46135426139975,69.48765897989017,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,25.379888268156424,69.0558191854388,68.53320716565082,69.57281920695775,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,25.536312849162012,69.12831641981421,68.60523580311872,69.6273234311808,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,25.692737430167597,69.19903965947614,68.67741434644456,69.68096003220364,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,25.849162011173185,69.2681319561808,68.74971696826948,69.7395248983214,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,26.005586592178773,69.33573636168454,68.82753627789504,69.7970079114913,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,26.162011173184357,69.40199592774373,68.90764424167301,69.85204375797254,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,26.318435754189945,69.46705370611474,68.98558744660207,69.91561211031856,20,50,66,81
