x,pred_mean,pred_lo_2.5,pred_hi_97.5,xvar,ycol,sec,subgroup,n_sample,plot_mode,n_boot_ok
30.0,71.69045614264007,69.04100862816769,74.10068833805151,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
30.391061452513966,71.60925030312603,69.1871429663615,73.83830934460303,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
30.782122905027933,71.53055908129464,69.31759109648486,73.59304934856024,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
31.1731843575419,71.4543860574844,69.44407988310705,73.34252057353815,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
31.564245810055866,71.38106763589873,69.56299164880389,73.07242029004998,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
31.955307262569832,71.31062410485156,69.64361310792819,72.8393071007079,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
32.3463687150838,71.24304407442649,69.74400687109842,72.68234153091021,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
32.737430167597765,71.17834092658146,69.82269865526261,72.48418343979701,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
33.12849162011173,71.11645132471848,69.83568946117735,72.32899861347143,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
33.5195530726257,71.05731109652041,69.84945037763487,72.23749741220912,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
33.910614525139664,71.00085606967005,69.9036920123844,72.08519360011556,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
34.30167597765363,70.94702207185043,69.93053596938316,71.90710045344755,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
34.6927374301676,70.89574493074437,69.998295726471,71.79263027069051,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
35.08379888268156,70.8469604740347,70.0465551938693,71.74539420304899,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
35.47486033519553,70.80060452940427,69.98551407043328,71.71322542517844,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
35.865921787709496,70.75661292453611,69.98338575083463,71.67549275835688,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
36.25698324022346,70.71492148711296,69.96145880075922,71.63266220691594,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
36.64804469273743,70.67546604481777,69.89016293897738,71.57454049047719,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
37.039106145251395,70.63818242533338,69.89225093286561,71.47351236409939,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
37.43016759776536,70.60300645634271,69.92217738814458,71.42451808593913,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
37.82122905027933,70.56987396552863,69.91821175130383,71.38339804397624,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
38.212290502793294,70.53872078057397,69.88356805421986,71.34081254754314,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
38.60335195530726,70.50948272916163,69.85607243713653,71.29471956383256,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
38.99441340782123,70.48209563897457,69.83517493571529,71.2292519413407,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
39.385474860335194,70.45649533769556,69.85045602879592,71.16241446888229,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
39.77653631284916,70.4326176530075,69.84540811482765,71.1023746100279,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
40.167597765363126,70.41039841259332,69.83124306953566,71.06883025015883,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
40.55865921787709,70.3897734441359,69.8306463982436,71.03281931439352,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
40.94972067039106,70.37067857531804,69.88056741981573,70.98053701852557,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
41.340782122905026,70.35304963382264,69.9080988716245,70.92406942381506,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
41.73184357541899,70.33682244733265,69.92055161718582,70.87773741886903,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
42.12290502793296,70.32193284353087,69.90893826856436,70.84796488400772,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
42.513966480446925,70.3083166501003,69.8965135010634,70.82063275829451,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
42.90502793296089,70.2959096947237,69.88661180297274,70.78012098011327,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
43.29608938547486,70.28464780508398,69.88089036801864,70.76027451035283,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
43.687150837988824,70.27446680886392,69.8667111673895,70.75011733598132,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
44.07821229050279,70.26530258326756,69.85907719188012,70.71970119286166,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
44.46927374301676,70.25710150394112,69.8652180429173,70.69226632716325,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
44.86033519553072,70.24983337822088,69.849741495548,70.67012334612429,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
45.25139664804469,70.24347461621728,69.83368983933066,70.64980441131284,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
45.642458100558656,70.23801034758428,69.83218999632366,70.63848103407719,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
46.03351955307262,70.23342767462051,69.8505595924912,70.62886774127911,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
46.42458100558659,70.22971546510041,69.83631642631184,70.62367984653486,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
46.815642458100555,70.22686290476746,69.84077358250636,70.61638294109952,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
47.20670391061452,70.22485917936507,69.83520742488427,70.61226311835131,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
47.59776536312849,70.22369347463683,69.83235173865181,70.6253154930737,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
47.988826815642454,70.22335497632622,69.83208926371637,70.63793740011249,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
48.37988826815642,70.22383287017674,69.83430273998536,70.63912347736976,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
48.77094972067039,70.22511634193187,69.83887490736619,70.63983861155741,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
49.162011173184354,70.22719457733511,69.84568850576626,70.64012940240907,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
49.55307262569832,70.23005676212993,69.85462627509298,70.64004244965844,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
49.94413407821229,70.2336920820599,69.86557095525377,70.63709578692739,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
50.33519553072625,70.23808972286841,69.87840528615602,70.62837801934194,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
50.72625698324022,70.24323887029904,69.89301200770714,70.620005498578,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
51.117318435754186,70.24912871009518,69.90927385981455,70.61204985035906,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
51.50837988826815,70.25574842800046,69.92129403055682,70.61134403266549,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
51.89944134078212,70.26308720975834,69.93605063397169,70.62410107937906,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
52.290502793296085,70.27113424111218,69.94317624075484,70.63277133716822,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
52.68156424581005,70.27987870780574,69.9494443356007,70.63134002601143,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
53.07262569832402,70.28930979558224,69.9581921489186,70.6299503688554,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
53.463687150837984,70.29941669018532,69.97545004136867,70.63482031559373,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
53.85474860335195,70.31018857735843,69.99322893923359,70.6472901506937,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
54.24581005586592,70.32161464284513,70.01379935427794,70.65997353254883,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
54.63687150837988,70.33368407238888,70.03009373555018,70.672834460618,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
55.02793296089385,70.34638605173313,70.04721049437491,70.68893791104978,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
55.418994413407816,70.35970976662142,70.06827450655284,70.69894495323403,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
55.81005586592178,70.37364440279723,70.08277605746984,70.71119510290688,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
56.20111731843575,70.388179146004,70.0916247737113,70.72958531418755,FiO2_new,rSO2_Ch2,1,Pre_hypertension_less_140_90,10000,slice_median,0
