run_id,ycol,ET_CO2,FiO2_new,TEMP
n10000_overall_mapci_te_boot200,rSO2_Ch1,2.5109468835822817,0.1770689058892253,0.1662599064180056
n10000_overall_mapci_te_boot200,rSO2_Ch2,2.366805079498195,0.1526187274010789,0.29428261488374247
n10000_overall_mapci_te_boot200,rSO2_Ch3,1.2708324063826137,0.00885847698053425,0.24345738202155304
