x,pred_mean,pred_lo_2.5,pred_hi_97.5,xvar,ycol,sec,subgroup,n_sample,plot_mode,n_boot_ok
21.0,67.17421691843144,66.28917699453652,68.01289809643976,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
21.156424581005588,67.22275864087558,66.37325622246914,68.01466539653794,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
21.312849162011172,67.2724451907578,66.45673277270781,68.0276402007604,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
21.46927374301676,67.32323365958567,66.54223632256526,68.04237778710278,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
21.625698324022345,67.37508113886669,66.61867746486143,68.05885595283696,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
21.782122905027933,67.42794472010846,66.68392395050645,68.09145197978337,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
21.93854748603352,67.48178149481843,66.73261160083383,68.12964622038528,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
22.094972067039105,67.53654855450428,66.80117847733767,68.1447641140482,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
22.251396648044693,67.59220299067354,66.8922502542866,68.16143238967015,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
22.407821229050278,67.64870189483368,66.98361131547432,68.18482162582319,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
22.564245810055866,67.7060023584923,67.05490415801738,68.23904917801234,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
22.720670391061454,67.764061473157,67.15021198631277,68.30275219424107,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
22.877094972067038,67.82283633033528,67.25840923819761,68.34613432164555,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
23.033519553072626,67.88228402153467,67.3499064700679,68.39734434287556,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
23.18994413407821,67.94236163826281,67.43163788940483,68.42485415854446,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
23.3463687150838,68.00302627202716,67.51105850798267,68.48230368681705,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
23.502793296089386,68.06423501433534,67.59031160431712,68.549221680113,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
23.65921787709497,68.12594495669482,67.65042921094488,68.61571518339902,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
23.81564245810056,68.18811319061327,67.69298669476957,68.66755836198769,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
23.972067039106147,68.25069680759816,67.73752647825651,68.72783715597018,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
24.12849162011173,68.31365289915705,67.78399002297111,68.7917037280084,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
24.28491620111732,68.3769385567975,67.83231879047877,68.84229588026707,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
24.441340782122904,68.4405108720271,67.90314348182005,68.88866450013003,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
24.59776536312849,68.50432693635331,67.97901296964703,68.9393443872125,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
24.75418994413408,68.56834384128373,68.05545844756153,68.99479152691316,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
24.910614525139664,68.63251868923207,68.12233158233815,69.06400371265045,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
25.067039106145252,68.69680997920169,68.18648696325602,69.13215645618092,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
25.22346368715084,68.761202931361,68.2671264146589,69.19922328666206,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
25.379888268156424,68.82571392200862,68.34748892387093,69.26529009000612,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
25.536312849162012,68.89036117768563,68.41189551937839,69.33044944127161,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
25.692737430167597,68.95516292493292,68.46905895417771,69.39479391551714,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
25.849162011173185,69.02013739029167,68.54467708389241,69.45841608780123,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
26.005586592178773,69.08530280030274,68.61757343177706,69.52140853318241,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
26.162011173184357,69.15067738150728,68.68519341978902,69.58084833158864,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
26.318435754189945,69.21627936044628,68.75377963647193,69.63624721690871,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
26.47486033519553,69.28212696366066,68.82328022968403,69.69055350841134,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
26.631284916201118,69.34823841769145,68.89364334728359,69.74474951958132,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
26.787709497206706,69.41463194907985,68.96481713712885,69.8073837973852,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
26.94413407821229,69.48132578436662,69.03674974707803,69.8871566018573,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
27.100558659217878,69.54833815009296,69.10938932498942,69.95138584297354,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
27.256983240223462,69.61568727279987,69.18268401872129,70.01301472019414,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
27.41340782122905,69.6833913790283,69.25658197613183,70.07512975338635,ET_CO2,rSO2_Ch1,1,All,10000,slice_median,0
