plot_mode,subgroup,ycol,xvar,sec,n_sample,n_boot_ok,x,y,y_lo,y_hi,x_lim_lo,x_lim_hi,y_lim_lo,y_lim_hi
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,21,67.17421691843144,66.28917699453652,68.01289809643976,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,21.156424581005588,67.22275864087558,66.37325622246914,68.01466539653794,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,21.312849162011172,67.2724451907578,66.45673277270781,68.0276402007604,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,21.46927374301676,67.32323365958567,66.54223632256526,68.04237778710278,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,21.625698324022345,67.37508113886669,66.61867746486143,68.05885595283696,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,21.782122905027933,67.42794472010846,66.68392395050645,68.09145197978337,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,21.93854748603352,67.48178149481843,66.73261160083383,68.12964622038528,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,22.094972067039105,67.53654855450428,66.80117847733767,68.1447641140482,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,22.251396648044693,67.59220299067354,66.8922502542866,68.16143238967015,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,22.40782122905028,67.64870189483368,66.98361131547432,68.18482162582319,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,22.564245810055866,67.7060023584923,67.05490415801738,68.23904917801234,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,22.720670391061457,67.764061473157,67.15021198631277,68.30275219424107,20,50,66,81
slice_median,All,rSO2_Ch1,ET_CO2,1,10000,0,22.87709497206704,67.82283633033528,67.25840923819761,68.34613432164555,20,50,66,81
